,MG1655_purA,012,013,015,019,021,022,023,024,029,030,032,033,035,037,038,039,040,041,046,048,049,055,056,058,059,062,063,064,065,066,067,068,069,071,072,074,076,077,081,085,088,089,091,092,093,097,098,103,104,106,108,109,111,113,117,118,120,121,123,124,127,129,132,135,137,138,149,150,152,153,154,157,162,163,168,169,170,171,172,173,174,180,183,185,186,187,188,191,193,194,196,199
029,2,3,5,3,3,4,3,3,4,,4,3,3,4,3,4,5,4,4,3,3,4,3,3,4,4,3,5,3,3,3,3,5,4,5,3,4,3,3,3,3,3,3,4,3,3,3,4,5,3,3,5,5,3,4,3,3,4,4,3,3,3,4,4,4,4,3,5,3,4,3,3,3,3,3,3,3,4,3,5,4,5,3,3,4,3,3,3,3,4,4,4,3
030,2,3,5,3,3,4,3,3,4,4,,3,3,4,3,4,5,4,4,3,3,4,3,3,4,4,3,5,3,3,3,3,5,4,5,3,4,3,3,3,3,3,3,4,3,3,3,4,5,3,1,5,5,3,4,3,3,4,4,3,3,3,4,4,4,4,3,5,3,4,3,3,3,3,3,3,3,4,3,5,4,5,3,3,4,3,3,3,3,4,4,4,3
032,1,2,4,2,2,3,2,2,3,3,3,,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
033,1,2,4,2,2,3,2,2,3,3,3,2,,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
035,2,1,3,3,3,4,3,3,4,4,4,3,3,,3,4,5,4,4,3,3,4,3,3,1,4,3,5,3,3,3,3,3,4,5,3,2,3,3,3,3,3,3,4,3,3,3,2,5,3,3,3,5,3,2,3,3,4,4,3,3,3,4,4,2,4,3,5,3,4,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,3,3,4,4,2,3
037,1,2,4,2,2,3,2,2,3,3,3,2,2,3,,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,2,3,4,2,2,3,2,2,2,2,3,3,3,2
038,2,3,5,3,3,4,3,3,4,4,4,3,3,4,3,,5,4,4,3,3,4,3,3,4,4,3,5,3,3,3,3,5,4,5,3,4,3,3,3,3,3,2,4,3,3,3,4,5,3,3,5,3,3,4,3,3,4,4,3,3,3,4,4,4,4,3,5,3,4,3,3,3,3,3,3,3,4,3,5,4,5,3,3,4,3,3,3,3,4,2,4,3
039,3,4,6,4,4,4,4,4,5,5,5,4,4,5,4,5,,5,5,4,4,5,4,4,5,5,4,6,4,4,4,4,6,5,6,4,5,4,4,4,4,4,4,5,4,4,4,5,6,4,4,6,6,4,5,4,4,5,5,4,4,4,5,5,5,5,4,6,4,5,4,4,4,4,4,4,4,5,4,6,5,6,4,4,5,4,4,4,4,5,5,5,4
040,2,3,5,3,3,4,3,3,4,4,4,3,3,4,3,4,5,,4,3,3,4,3,3,4,4,3,5,3,3,3,3,3,4,5,3,4,3,3,3,3,3,3,4,3,3,3,4,5,3,3,5,5,3,4,3,3,4,4,3,3,3,4,4,4,4,3,5,3,4,3,3,3,3,3,3,3,4,3,5,4,5,3,3,4,3,3,3,2,4,4,4,3
041,2,3,5,3,3,4,3,3,4,4,4,3,3,4,3,4,5,4,,3,3,4,3,3,4,4,3,5,3,3,3,3,5,4,5,3,4,3,3,3,3,3,3,4,3,3,3,4,5,3,3,5,5,3,4,3,3,4,4,3,3,3,4,4,4,4,3,5,3,4,3,3,3,3,3,3,3,4,3,5,4,5,3,3,4,3,3,3,3,3,4,4,3
046,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
048,1,2,4,2,2,1,2,2,3,3,3,2,2,3,2,3,4,3,3,2,,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
049,2,3,5,3,3,4,3,3,4,4,4,3,3,4,3,4,5,4,4,3,3,,3,3,4,4,3,5,3,3,3,3,5,4,5,3,4,3,3,3,3,3,3,4,3,3,3,4,5,3,3,5,5,3,4,3,3,4,4,3,3,3,4,4,4,4,3,5,3,4,3,3,3,3,3,3,3,4,3,5,4,5,3,3,4,3,3,3,3,4,4,4,3
055,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
056,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
058,2,1,3,3,3,4,3,3,4,4,4,3,3,1,3,4,5,4,4,3,3,4,3,3,,4,3,5,3,3,3,3,3,4,5,3,2,3,3,3,3,3,3,4,3,3,3,2,5,3,3,3,5,3,2,3,3,4,4,3,3,3,4,4,2,4,3,5,3,4,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,3,3,4,4,2,3
059,2,3,5,3,3,4,3,3,4,4,4,3,3,4,3,4,5,4,4,3,3,4,3,3,4,,3,5,3,3,3,3,5,4,5,3,4,3,3,3,3,3,3,4,3,3,3,4,5,3,3,5,5,3,4,3,3,4,4,3,3,3,4,4,4,4,3,5,3,4,3,3,3,3,3,3,3,4,3,5,4,5,3,3,4,3,3,3,3,4,4,4,3
062,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
063,3,4,6,4,4,5,4,4,5,5,5,4,4,5,4,5,6,5,5,4,4,5,4,4,5,5,4,,4,4,4,4,6,5,6,4,5,4,4,4,4,4,4,5,4,4,4,5,6,4,4,6,5,4,5,4,4,5,5,4,4,4,5,5,5,5,4,6,4,5,4,4,4,4,4,4,4,4,4,6,5,6,4,4,5,4,4,4,4,5,4,5,4
064,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
065,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
066,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
067,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
068,3,2,4,4,4,5,4,4,5,5,5,4,4,3,4,5,6,3,5,4,4,5,4,4,3,5,4,6,4,4,4,4,,5,6,4,3,4,4,4,4,4,4,5,4,4,4,3,6,4,4,4,6,4,3,4,4,5,5,4,4,4,5,5,3,5,4,6,4,5,4,4,4,4,4,4,4,5,4,4,5,4,4,4,5,4,4,4,4,5,5,3,4
069,2,3,5,3,3,4,3,3,4,4,4,3,3,4,3,4,5,4,4,3,3,4,3,3,4,4,3,5,3,3,3,3,5,,5,3,4,3,3,3,3,3,3,4,3,3,3,4,5,3,3,5,5,3,4,3,3,4,4,3,3,3,4,4,4,4,3,5,3,4,3,3,3,3,3,3,3,4,3,5,4,5,3,3,4,3,3,3,3,4,4,4,3
071,3,4,5,4,4,5,4,4,5,5,5,4,4,5,4,5,6,5,5,4,4,5,4,4,5,5,4,6,4,4,4,4,6,5,,4,5,4,4,4,4,4,4,5,4,4,4,5,6,4,4,6,6,4,5,4,4,5,5,4,4,4,5,5,5,5,4,6,4,5,4,4,4,4,4,4,4,5,4,6,5,6,4,4,5,4,4,4,4,5,5,5,4
072,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
074,2,1,3,3,3,4,3,3,4,4,4,3,3,2,3,4,5,4,4,3,3,4,3,3,2,4,3,5,3,3,3,3,3,4,5,3,,3,3,3,3,3,3,4,3,3,3,2,5,3,3,3,5,3,2,3,3,4,4,3,3,3,4,4,2,4,3,5,3,4,3,3,3,3,3,3,3,4,2,3,4,3,3,3,4,3,3,3,3,4,4,2,3
076,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
077,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
081,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
085,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
088,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
089,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,2,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,,3,2,2,2,3,4,2,2,4,3,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,2,3,2
091,2,3,5,3,3,4,3,3,4,4,4,3,3,4,3,4,5,4,4,3,3,4,3,3,4,4,3,5,3,3,3,3,5,4,5,3,4,3,3,3,3,3,3,,3,3,3,4,5,3,3,5,5,3,4,3,3,4,4,3,3,3,4,4,4,4,3,5,3,4,3,3,3,3,3,3,3,4,3,5,4,5,3,3,4,3,3,3,3,4,4,4,3
092,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,2,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
093,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
097,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
098,2,1,3,3,3,4,3,3,4,4,4,3,3,2,3,4,5,4,4,3,3,4,3,3,2,4,3,5,3,3,3,3,3,4,5,3,2,3,3,3,3,3,3,4,3,3,3,,5,3,3,3,5,3,2,3,3,4,4,3,3,3,4,4,2,4,3,5,3,4,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,3,3,4,4,2,3
103,3,4,6,4,4,5,4,4,5,5,5,4,4,5,4,5,6,5,5,4,4,5,4,4,5,5,4,6,4,4,4,4,6,5,6,4,5,4,4,4,4,4,4,5,4,4,4,5,,4,4,6,6,4,5,4,4,5,5,4,4,4,5,5,5,5,4,6,4,5,4,4,4,4,4,4,4,5,4,6,5,6,4,4,5,4,4,4,4,5,5,5,4
104,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,,2,4,4,2,3,2,2,3,3,2,2,2,2,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,2,2,2,2,2,3,3,3,2
106,1,2,4,2,2,3,2,2,3,3,1,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
108,3,2,4,4,4,5,4,4,3,5,5,4,4,3,4,5,6,5,5,4,4,5,4,4,3,5,4,6,4,4,4,4,4,5,6,4,3,4,4,4,4,4,4,5,4,4,4,3,6,4,4,,6,4,3,4,4,5,5,4,4,4,5,5,3,5,4,6,4,5,4,4,4,3,4,4,4,5,4,4,5,4,4,4,5,4,4,4,4,5,5,3,4
109,3,4,6,4,4,5,4,4,5,5,5,4,4,5,4,3,6,5,5,4,4,5,4,4,5,5,4,5,4,4,4,4,6,5,6,4,5,4,4,4,4,4,3,5,4,4,4,5,6,4,4,6,,4,5,4,4,5,4,4,4,4,5,5,5,5,4,6,4,5,4,4,4,4,4,4,4,5,4,6,5,6,4,4,5,4,4,4,4,5,3,5,4
111,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
113,2,1,3,3,3,4,3,3,4,4,4,3,3,2,3,4,5,4,4,3,3,4,3,3,2,4,3,5,3,3,3,3,3,4,5,3,2,3,3,3,3,3,3,4,3,3,3,2,5,3,3,3,5,3,,3,3,4,4,3,3,3,4,4,2,4,3,5,3,4,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,3,3,4,4,2,3
117,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,1,2,3,3,3,2
118,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,,3,3,2,2,2,3,3,3,3,2,4,2,2,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
120,2,3,5,3,3,4,3,3,4,4,4,3,3,4,3,4,5,4,4,3,3,4,3,3,4,4,3,5,3,3,3,3,5,4,5,3,4,3,3,3,3,3,3,4,3,3,3,4,5,3,3,5,5,3,4,3,3,,4,3,3,3,4,4,4,4,3,5,3,4,3,3,3,3,2,3,3,4,3,5,4,5,3,3,4,3,3,3,3,4,4,4,3
121,2,3,5,3,3,4,3,3,4,4,4,3,3,4,3,4,5,4,4,3,3,4,3,3,4,4,3,5,3,3,3,3,5,4,5,3,4,3,3,3,3,3,3,4,3,3,3,4,5,3,3,5,4,3,4,3,3,4,,3,3,3,4,4,4,4,3,5,3,4,3,3,3,3,3,3,3,4,3,5,4,5,3,3,4,3,3,3,3,4,4,4,3
123,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
124,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
127,1,2,4,1,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
129,2,3,5,3,3,4,3,3,4,4,4,3,3,4,3,4,5,4,4,3,3,4,3,3,4,4,3,5,3,3,3,3,5,4,5,3,4,3,3,3,3,3,3,4,3,3,3,4,5,2,3,5,5,3,4,3,3,4,4,3,3,3,,4,4,4,3,5,3,4,3,3,3,3,3,3,3,4,3,5,4,5,3,3,2,3,3,3,3,4,4,4,3
132,2,3,5,3,3,4,3,3,4,4,4,3,3,4,3,4,5,4,4,3,3,4,3,3,4,4,3,5,3,3,3,3,5,4,5,3,4,3,3,3,3,3,3,4,3,3,3,4,5,3,3,5,5,3,4,3,3,4,4,3,3,3,4,,4,3,3,5,3,4,3,3,3,3,3,3,3,4,3,5,4,5,3,3,4,3,3,3,3,4,4,4,3
135,2,1,3,3,3,4,3,3,4,4,4,3,3,2,3,4,5,4,4,3,3,4,3,3,2,4,3,5,3,3,3,3,3,4,5,3,2,3,3,3,3,3,3,4,3,3,3,2,5,3,3,3,5,3,2,3,3,4,4,3,3,3,4,4,,4,3,5,3,4,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,3,3,4,4,2,3
137,2,3,5,3,3,4,3,3,4,4,4,3,3,4,3,4,5,4,4,3,3,4,3,3,4,4,3,5,3,3,3,3,5,4,5,3,4,3,3,3,3,3,3,4,3,3,3,4,5,3,3,5,5,3,4,3,3,4,4,3,3,3,4,3,4,,3,5,3,4,3,3,3,3,3,3,3,4,3,5,4,5,3,3,4,3,3,3,3,4,4,4,3
138,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,,4,2,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
149,3,4,6,4,4,5,4,4,5,5,5,4,4,5,4,5,6,5,5,4,4,5,4,4,5,5,4,6,4,4,4,4,6,5,6,4,5,4,4,4,4,4,4,5,2,4,4,5,6,4,4,6,6,4,5,4,4,5,5,4,4,4,5,5,5,5,4,,4,5,4,4,4,4,4,4,4,5,4,6,5,6,4,4,5,4,2,4,4,5,5,5,4
150,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,,3,2,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
152,2,3,5,3,3,4,3,3,4,4,4,3,3,4,3,4,5,4,4,3,3,4,3,3,4,4,3,5,3,3,3,3,5,4,5,3,4,3,3,3,3,3,3,4,3,3,3,4,5,3,3,5,5,3,4,3,2,4,4,3,3,3,4,4,4,4,3,5,3,,3,3,3,3,3,3,3,4,3,5,4,5,3,3,4,3,3,3,3,4,4,4,3
153,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,,2,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
154,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,4,3,3,2,2,3,2,2,3,3,2,4,2,2,2,2,4,3,4,2,3,2,2,2,2,2,2,3,2,2,2,3,4,2,2,4,4,2,3,2,2,3,3,2,2,2,3,3,3,3,2,4,2,3,2,,2,2,2,2,2,3,2,4,3,4,2,2,3,2,2,2,2,3,3,3,2
