,MG1655_aldA,012,013,015,018,021,022,026,028,029,034,035,036,038,040,042,046,047,048,049,050,051,052,054,055,057,059,061,062,068,069,072,073,078,079,080,083,084,090,093,096,097,103,104,105,108,112,114,115,116,117,119,121,122,123,125,128,130,131,132,136,137,138,145,147,148,150,151,157,158,159,160,164,165,170,172,173,175,176,180,181,182,185,189,190,191,193,194,195,196,200,201,203
029,3,5,5,4,4,5,4,4,4,,6,5,6,4,4,4,6,5,5,5,4,5,4,5,4,4,5,5,5,4,5,4,5,6,4,6,4,4,4,5,5,6,4,5,5,5,4,4,4,5,4,4,6,6,6,4,4,6,5,4,4,4,5,4,4,4,4,5,5,5,5,5,5,4,6,5,5,5,5,6,4,4,5,6,4,4,4,4,5,4,4,5,5
034,3,5,5,4,4,5,4,4,4,6,,5,6,4,4,4,6,5,5,5,4,5,4,5,4,4,5,5,5,4,6,4,6,6,4,6,2,4,4,5,5,6,4,5,5,5,4,4,4,5,4,4,6,6,6,4,4,6,5,4,4,4,5,4,4,4,4,5,5,5,5,5,5,4,6,5,5,5,5,6,4,5,5,6,4,4,4,4,5,4,4,5,5
035,2,4,4,3,2,4,3,3,3,5,5,,5,3,3,3,5,4,4,4,3,4,3,4,3,3,4,4,4,3,5,3,5,5,3,5,3,3,3,4,4,5,3,4,4,4,3,3,3,4,3,3,5,5,5,3,3,5,4,3,3,3,4,3,3,3,3,4,4,4,4,4,4,3,5,4,4,4,4,5,3,4,4,5,3,3,3,3,4,3,3,4,4
036,3,5,5,4,4,5,4,4,4,6,6,5,,4,4,4,6,5,5,5,4,5,4,5,4,4,5,5,5,4,6,4,6,6,4,6,4,4,4,5,5,6,4,5,5,5,4,4,4,5,4,4,6,6,6,4,4,6,5,4,4,4,5,4,4,4,4,5,5,5,5,5,5,4,6,5,5,5,5,6,4,5,5,6,4,4,4,4,5,4,4,5,5
038,1,3,3,2,2,3,2,2,2,4,4,3,4,,2,2,4,3,3,3,2,3,2,3,2,2,3,3,3,2,4,2,4,4,2,4,2,2,2,3,3,4,2,3,3,3,2,2,2,3,2,2,4,4,4,2,2,4,3,2,2,2,3,2,2,2,2,3,3,3,3,3,3,2,4,3,3,3,3,4,2,3,3,4,2,2,2,2,3,2,2,3,3
040,1,3,3,2,2,3,2,2,2,4,4,3,4,2,,2,4,3,3,3,2,3,2,3,2,2,3,3,3,2,4,2,4,4,2,4,2,2,2,3,3,4,2,3,3,3,2,2,2,3,2,2,4,4,4,2,2,4,3,2,2,2,3,2,2,2,2,3,3,3,3,3,3,2,4,3,3,3,3,4,2,3,3,4,2,2,2,2,3,2,2,3,3
042,1,3,3,2,2,3,2,2,2,4,4,3,4,2,2,,4,3,3,3,2,3,2,3,2,2,3,3,3,2,4,2,4,4,2,4,2,2,2,3,3,4,2,3,3,3,2,2,2,3,2,2,4,4,4,2,2,4,3,2,2,2,3,2,2,2,2,3,3,3,3,3,3,2,4,3,3,3,3,4,2,3,3,4,2,2,2,2,3,2,2,3,3
046,3,5,5,4,4,5,4,4,4,6,6,5,6,4,4,4,,5,5,5,4,5,4,5,4,4,5,5,5,4,6,4,6,6,3,6,4,4,4,5,5,6,4,5,5,5,4,4,4,5,4,4,6,6,6,4,4,6,5,4,4,4,5,4,4,4,4,5,5,5,5,5,5,4,6,5,5,5,5,6,4,5,5,6,4,4,4,4,5,4,4,5,5
047,2,4,4,3,3,4,3,3,3,5,5,4,5,3,3,3,5,,4,4,3,4,3,4,3,3,4,4,4,3,5,3,5,5,3,5,3,3,3,4,4,5,3,4,4,4,3,3,3,4,3,3,5,5,5,3,3,5,4,3,3,3,4,3,3,3,3,4,4,4,4,4,4,3,5,4,4,4,4,5,3,4,4,5,3,3,3,3,4,3,3,4,4
048,2,4,4,3,3,4,3,3,3,5,5,4,5,3,3,3,5,4,,4,3,4,3,4,3,3,4,4,4,3,5,3,5,5,3,5,3,3,3,4,4,5,3,4,4,4,3,3,3,4,3,3,5,5,5,3,3,5,4,3,3,3,4,3,3,3,3,4,4,4,4,4,4,3,5,4,4,4,4,5,3,4,4,5,3,3,3,3,4,3,3,4,4
049,2,4,4,3,3,4,3,3,3,5,5,4,5,3,3,3,5,4,4,,3,4,3,4,3,3,4,4,4,3,5,3,5,5,3,5,3,3,3,4,4,5,3,4,4,4,3,3,3,4,3,3,5,5,5,3,3,5,4,3,2,3,4,3,3,3,3,4,4,4,4,4,4,3,5,4,4,4,4,5,3,4,4,5,3,3,3,3,4,3,3,4,4
050,1,3,3,2,2,3,2,2,2,4,4,3,4,2,2,2,4,3,3,3,,3,2,3,2,2,3,3,3,2,2,2,4,4,2,4,2,2,2,3,3,4,2,3,3,3,2,2,2,3,2,2,4,4,4,2,2,4,3,2,2,2,3,2,2,2,2,3,3,3,3,3,3,2,4,3,3,3,3,4,2,3,3,4,2,2,2,2,3,2,2,3,3
051,2,4,4,3,3,4,3,3,3,5,5,4,5,3,3,3,5,4,4,4,3,,3,4,3,3,4,4,4,3,5,3,5,5,3,5,3,3,3,4,4,5,3,4,4,4,3,3,3,4,3,3,5,5,5,3,3,5,4,3,3,3,4,3,3,3,3,4,4,4,4,4,4,3,5,4,4,4,4,5,3,4,4,5,3,3,3,3,4,3,3,4,4
052,1,3,3,2,2,3,2,2,2,4,4,3,4,2,2,2,4,3,3,3,2,3,,3,2,2,3,3,3,2,4,2,4,4,2,4,2,2,2,3,3,4,2,3,3,3,2,2,2,3,2,2,4,4,4,2,2,4,3,2,2,2,3,2,2,2,2,3,3,3,3,3,3,2,4,3,3,3,3,4,2,3,3,4,2,2,2,2,3,2,2,3,3
054,2,4,4,3,3,4,3,3,3,5,5,4,5,3,3,3,5,4,4,4,3,4,3,,3,3,4,4,4,3,5,3,5,5,3,5,3,3,3,4,4,5,3,4,4,4,3,3,3,4,3,3,5,5,5,3,3,5,4,3,3,3,4,3,3,3,3,4,4,4,4,4,4,3,5,4,4,4,4,5,3,4,4,5,3,3,3,3,4,3,3,4,4
055,1,3,3,2,2,3,2,2,2,4,4,3,4,2,2,2,4,3,3,3,2,3,2,3,,2,3,3,3,2,4,2,4,4,2,4,2,2,2,3,3,4,2,3,3,3,2,2,2,3,2,2,4,4,4,2,2,4,3,2,2,2,3,2,2,2,2,3,3,3,3,3,3,2,4,3,3,3,3,4,2,3,3,4,2,2,2,2,3,2,2,3,3
057,1,3,3,2,2,3,2,2,2,4,4,3,4,2,2,2,4,3,3,3,2,3,2,3,2,,3,3,3,2,4,2,4,4,2,4,2,2,2,3,3,4,2,3,3,3,2,2,2,3,2,2,4,4,4,2,2,4,3,2,2,2,3,2,2,2,2,3,3,3,3,3,3,2,4,3,3,3,3,4,2,3,3,4,2,2,2,2,3,2,2,3,3
059,2,4,4,3,3,4,3,3,3,5,5,4,5,3,3,3,5,4,4,4,3,4,3,4,3,3,,4,4,3,5,3,5,5,3,4,3,3,3,4,4,5,3,4,4,4,3,3,3,4,3,3,5,5,5,3,3,5,4,3,3,3,4,3,3,3,3,4,4,4,4,4,4,3,5,4,4,4,4,5,3,4,4,5,3,3,3,3,4,3,3,4,4
061,2,4,4,3,3,4,3,3,3,5,5,4,5,3,3,3,5,4,4,4,3,4,3,4,3,3,4,,4,3,5,3,5,5,3,5,3,3,3,4,4,5,3,4,4,4,3,3,3,4,3,3,5,4,5,3,3,5,4,3,3,3,4,3,3,3,3,4,4,4,4,4,4,3,5,4,4,4,4,5,3,4,4,5,3,3,3,3,4,3,3,4,4
062,2,4,3,3,3,4,3,3,3,5,5,4,5,3,3,3,5,4,4,4,3,4,3,4,3,3,4,4,,3,5,3,5,5,3,5,3,3,3,4,4,5,3,4,4,4,3,3,3,4,3,3,5,5,5,3,3,5,4,3,3,3,4,3,3,3,3,4,4,4,4,4,4,3,5,4,4,4,4,5,3,4,4,5,3,3,3,3,4,3,3,4,4
068,1,3,3,2,2,3,2,2,2,4,4,3,4,2,2,2,4,3,3,3,2,3,2,3,2,2,3,3,3,,4,2,4,4,2,4,2,2,2,3,3,4,2,3,3,3,2,2,2,3,2,2,4,4,4,2,2,4,3,2,2,2,3,2,2,2,2,3,3,3,3,3,3,2,4,3,3,3,3,4,2,3,3,4,2,2,2,2,3,2,2,3,3
069,3,5,5,4,4,5,4,4,4,5,6,5,6,4,4,4,6,5,5,5,2,5,4,5,4,4,5,5,5,4,,4,6,6,4,6,4,4,4,5,5,6,4,5,5,5,4,4,4,5,4,4,6,6,6,4,4,6,5,4,4,4,5,4,4,4,4,5,5,5,5,5,5,4,6,5,5,5,5,6,4,4,5,6,4,4,4,4,5,4,4,5,5
072,1,3,3,2,2,3,2,2,2,4,4,3,4,2,2,2,4,3,3,3,2,3,2,3,2,2,3,3,3,2,4,,4,4,2,4,2,2,2,3,3,4,2,3,3,3,2,2,2,3,2,2,4,4,4,2,2,4,3,2,2,2,3,2,2,2,2,3,3,3,3,3,3,2,4,3,3,3,3,4,2,3,3,4,2,2,2,2,3,2,2,3,3
